"index","REMARKS","UAS_Location_Runways","dateonly","timeonly","DATE","POD","PRIMARYCODE","SECONDARYCODES","REPORTINGFACILITY","FACILITY.CEDAR","UTCTIME24.CEDAR","CALENDARDATE.CEDAR","NEARESTAIRPORT.CEDAR","METAR.CEDAR","POTENTIALLYSIGNIFICANT.CEDAR","IFRIVR.CEDAR","AUTHCERT.CEDAR","AIRSPACECLASS.CEDAR","ACLOCATION.CEDAR","ACALTITUDE.CEDAR","ACHEADING.CEDAR","RELATIVECLOCKPOSITION.CEDAR","UASREGISTRATIONNUM.CEDAR","UASLONG.CEDAR","UASLAT.CEDAR","UASFORMATION.CEDAR","CLOSESTPROXIMITY.CEDAR","UASWEIGHTGT55.CEDAR","UASDIM.CEDAR","UASFWROTOR.CEDAR","PILOTREPORTEDNMAC.CEDAR","TCASRA.CEDAR","SUMMARY.CEDAR","QAFINDINGS.CEDAR","DATASET","UASLOCATION","RWYLOCATION"
1426,"Aircraft observed a black and silver UAS off the left side while E bound at 2,700 feet 5.5 NM E of EMT. No evasive action was taken. SBP notified on frequency.","UNKN","6/27/2021","0:22","2021-06-27T00:22Z","DEN","UAS",NA,"EMT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"AIRPORT(?)","5.5 NM E of EMT",NA
1427,"Aircraft observed a UAS at 3,500 feet off the left side while NE bound at 4,000 feet 5 NM NW of MMU. No evasive action was taken. Hanover Township PD notified at 973-428-2512.","UNKN","6/27/2021","0:35","2021-06-27T00:35Z","DEN","UAS",NA,"N90",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"AIRPORT(?)","5 NM NW of N90",NA
1428,"Aircraft observed a UAS off the 12 o'clock while W bound at 1,000 feet 7 NM S of ALB. No evasive action was taken. New York State PD notified. ","UNKN","6/27/2021","1:50","2021-06-27T01:50Z","DEN","UAS",NA,"ALB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"AIRPORT(?)","7 NM S of ALB",NA
1433,"Aircraft observed a UAS off the right side while N bound at 2,000 feet 4 NM SW of PKB. No evasive action was taken. Parkersburg PD notified. ","UNKN","6/27/2021","19:42","2021-06-27T19:42Z","DEN","UAS",NA,"PKB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"AIRPORT(?)","4 NM SW of PKB",NA
1434,"Aircraft observed a UAS off the left side while S bound at 1,500 feet 7 NM N of MYR. No evasive action was taken. Myrtle Beach PD notified. ","UNKN","6/27/2021","21:45","2021-06-27T21:45Z","DEN","UAS",NA,"MYR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"AIRPORT(?)","7 NM N of MYR",NA
1436,"Aircraft observed a UAS off the right side while E bound at 350 feet .25 NM E of PMP. No evasive action was taken. Broward County Sheriff notified. ","UNKN","6/28/2021","17:31","2021-06-28T17:31Z","DEN","UAS",NA,"PMP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"AIRPORT(?)",".25 NM E of PMP",NA
1437,"Aircraft observed a small white UAS off the left side while at 2,500 feet 16 NM SW of SAT. No evasive action was taken. San Antonio PD notified at 210-207-7484.","UNKN","6/29/2021","1:12","2021-06-29T01:12Z","DEN","UAS",NA,"SAT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"AIRPORT(?)","16 NM SW of SAT",NA
1438,"Aircraft observed a black UAS 100 feet off the right side while N bound at 2,500 feet 1 NM W of 4B0. Evasive action was taken. NMAC filed. Bethlehem PD notified at 518-439-1234. AWO notified. ","UNKN","6/29/2021","18:20","2021-06-29T18:20Z","DEN","UAS",NA,"ALB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"AIRPORT(?)","1 NM W of ALB",NA
1439,"Aircraft observed a white UAS off the 12 o'clock while E bound at 2,500 feet 5 NM E of ADS. No evasive action was taken. Airport Dispatch notified at 469-289-3251.","UNKN","6/29/2021","18:50","2021-06-29T18:50Z","DEN","UAS",NA,"ADS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"AIRPORT(?)","5 NM E of ADS",NA
1440,"Aircraft observed a UAS 800 feet below off the left side while W bound at 4,000 feet 8 NM NW of FRG. No evasive action was taken. Nassau County Aviation Unit notified at 516-573-4000.","UNKN","6/29/2021","22:55","2021-06-29T22:55Z","DEN","UAS",NA,"N90",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"AIRPORT(?)","8 NM NW of N90",NA
1441,"Aircraft observed a UAS off the left side while W bound at 3,500 feet 10 NM E of ORD. No evasive action was taken. Chicago FBI notified at 312-421-6700.","UNKN","6/29/2021","23:00","2021-06-29T23:00Z","DEN","UAS",NA,"C90",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"AIRPORT(?)","10 NM E of C90",NA
1444,"Aircraft observed a UAS off the left side while at 1,700 feet 12 NM NW of ORD. No evasive action was taken. Lake County Sheriff notified at 847-549-5200.","UNKN","7/1/2021","16:05","2021-07-01T16:05Z","DEN","UAS",NA,"PWK",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"AIRPORT(?)","12 NM NW of PWK",NA
1445,"Aircraft observed a UAS off the left side while S bound at 700 feet 1 NM S of JFK. No evasive action was taken. NYPD Port Authority notified. ","UNKN","7/1/2021","16:38","2021-07-01T16:38Z","DEN","UAS",NA,"JFK",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"AIRPORT(?)","1 NM S of JFK",NA
1458,"Aircraft observed a silver UAS off the right side while SSE bound at 3,000 feet 3 NM SSE of SKF. No evasive action was taken. LEO airborne unit notified on frequency. ","UNKN","7/3/2021","15:18","2021-07-03T15:18Z","DEN","UAS",NA,"SAT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"AIRPORT(?)","3 NM SSE of SAT",NA
1459,"Aircraft observed a UAS 800 feet below while S bound at 5,000 10 NM E of YNG. No evasive action was taken. Mercer County Sheriff notified. ","UNKN","7/3/2021","17:15","2021-07-03T17:15Z","DEN","UAS",NA,"YNG",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"AIRPORT(?)","10 NM E of YNG",NA
1463,"Aircraft observed a yellow UAS while W bound at 4,000 feet 6 NM SW of PTW. No evasive action was taken. Philadelphia Airport PD notified at  215-937-6963.  ","UNKN","7/4/2021","13:36","2021-07-04T13:36Z","DEN","UAS",NA,"PHL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"AIRPORT(?)","6 NM SW of PHL",NA
1466,"Aircraft observed a black UAS while ESE bound at 2,500 feet, 10NM ESE of San Jose, CA. No evasive action was taken. San Jose PD notified at 408-277-8911.","UNKN","7/5/2021","0:43","2021-07-05T00:43Z","DEN","UAS",NA,"NCT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"AIRPORT(?)","10NM ESE of NCT",NA
1468,"Aircraft observed a small black UAS off the 12 o'clock while at 800 feet 3 NM NE of RDU. No evasive action was taken. Wake County Sheriff notified at 919-856-6911.","UNKN","7/5/2021","15:40","2021-07-05T15:40Z","DEN","UAS",NA,"RDU",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"AIRPORT(?)","3 NM NE of RDU",NA
1469,"Aircraft observed a black and red fixed wing UAS off the right side while SE bound at 5,500 feet 5.5 NM ENE of PYM. No evasive action was taken. Massachusetts State PD notified at 508-820-2121.","UNKN","7/5/2021","15:52","2021-07-05T15:52Z","DEN","UAS",NA,"A90",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"AIRPORT(?)","5.5 NM ENE of A90",NA
1471,"Aircraft observed a UAS while on SRQ ramp, at 200 feet .5 NM N of the airport. No evasive action was taken. Manatee County Sheriff notified at 941-747-3011.","UNKN","7/5/2021","17:56","2021-07-05T17:56Z","DEN","UAS",NA,"SRQ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"AIRPORT(?)",".5 NM N of SRQ",NA
1479,"Aircraft observed a white quad-copter UAS at 1,500 feet off the left side while WNW bound at 1,400 feet, 4NM S of Chino, CA. No evasive action was taken. LEO not notified.","UNKN","7/10/2021","20:07","2021-07-10T20:07Z","DEN","UAS",NA,"CNO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"AIRPORT(?)","4NM S of CNO",NA
1492,"Aircraft observed a UAS while S bound at 2,000 feet, 4 NM NW of  YIP. No evasive action was taken. LEO notified. ","UNKN","7/18/2021","0:55","2021-07-18T00:55Z","DEN","UAS",NA,"YIP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"AIRPORT(?)","4 NM NW of YIP",NA
1499,"Aircraft observed a UAS off the left side while N bound at 4,500 feet, 2 NM NE of O69. No evasive action was taken. Petaluma PD notified at 707-778-4372.","UNKN","7/22/2021","1:32","2021-07-22T01:32Z","DEN","UAS",NA,"ZOA","ZOA","1:32","22-Jul-21","KSTS","KSTS 220053Z 14014KT 10SM CLR 28/11 A2982 RMK AO2 SLP093 T02780111","No","VFR",NA,"E","O69045002",45,335,9,NA,-122.57,38.28,NA,"Closest Proximity (feet): 1000","No","UAS Dimensions (feet): NA",NA,"No","No","ON 7/22/2021 AT APPROXIMATELY 0132Z N6784A REPORTED A FAST MOVING DRONE OPPOSITE DIRECTION OFF THEIR NINE O CLOCK.  NO OTHER DETAILS PROVIDED.

I WAS UNABLE TO CORRECTLY ENTER THE DATA FOR INCIDENT DURATION.  CORRECT INFO SHOULD BE 7/22/2021 FROM 0132Z TO 0133Z.","Reviewed MOR Summary for a UAS report. P Roberts  7/26/2021 ","AIRPORT(?)","2 NM NE of ZOA",NA
1512,"Aircraft observed a small white UAS 200 feet off the left side while at 3,000 feet 8 NM NE of BDR. No evasive action was taken. Milford PD notified at 202-738-6551.","UNKN","7/31/2021","15:30","2021-07-31T15:30Z","DEN","UAS",NA,"BDR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"AIRPORT(?)","8 NM NE of BDR",NA
1515,"Aircraft observed a UAS at 700 feet 2 NM SW of SMO. No evasive action was taken. LEO notification not reported. ","UNKN","8/1/2021","18:00","2021-08-01T18:00Z","DEN","UAS",NA,"SMO","SMO","22:00","1-Aug-21","KSMO","KSMO 012151Z 24010G15KT 10SM CLR 24/14 A3003 RMK AO2 SLP166 T02390144","No","VFR",NA,"D","SMO210002",7,210,NA,NA,NA,NA,NA,"Closest Proximity (feet): NA","No","UAS Dimensions (feet): NA",NA,"No","No","N184JD departed RWY21. Off the departure end, N4JD reported seeing a drone. The Local controller asked for more information and N4JD said it was a small drone, approx. 300ft in the air, and was headed toward the airport. The local controller let other A/C on frequency know about the reported drone. No other pilots reported seeing the drone afterwards.","Reviewed MOR Summary for a UAS report. P Roberts  8/2/2021","AIRPORT(?)","2 NM SW of SMO",NA
1516,"Aircraft observed a black and yellow single rotor UAS while E bound at 2,400 feet 4 NM W of LGB. No evasive action was taken. LA County Sheriffs Department AERO Unit notified. ","UNKN","8/2/2021","2:23","2021-08-02T02:23Z","DEN","UAS",NA,"LGB","LGB","2:23","2-Aug-21","KLGB","KLGB 020153Z 30010KT 10SM CLR 24/12 A2998 RMK AO2 SLP153 T02390122","No","VFR",NA,"D","4NM W LGB",24,80,NA,NA,-118.26,33.82,NA,"Closest Proximity (feet): NA","No","UAS Dimensions (feet): NA",NA,"No","No","N636SA RPTD UAS 4NM W LGB @ 2400MSL. BLACK/YELLOW SINGLE ROTOR. PIC RPTD UAS CAME REALLY CLOSE TO AC BUT DID NOT COLLIDE. ACN.","Reviewed MOR Summary and Falcon for a UAS report. Pilot stated the UAS came really close but was not heard specifying an actual closest proximity. Pilot was not heard reporting any evasive maneuvers. P Roberts  8/2/2021","AIRPORT(?)","4 NM W of LGB",NA
1519,"Aircraft observed a group of quadcopter UAS off the left side between 8,000 and 10,000 feet while N bound at 11,500 feet 14 NM NW of PHX.  No evasive action was taken. Phoenix PD notified at 602-273-3311.","UNKN","8/3/2021","2:12","2021-08-03T02:12Z","DEN","UAS",NA,"P50","P50","1:57","3-Aug-21","KPHX","KPHX 030151Z VRB04KT 10SM FEW100 FEW200 SCT250 42/12 A2981 RMK AO2 SLP071 CB DSNT SE TCU DSNT NE T04170122","No","IFR",NA,"B","PXR337014",115,25,9,NA,NA,NA,"Swarm (Multiple UAS aircraft)","Closest Proximity (feet): 1500","No","UAS Dimensions (feet): NA","Rotor Craft","No","No","FFT752 was departing PHX on the MRBIL SID. FFT752 reported multiple quad copter type UAS below them at approximately 8000'-10,000'. No evasive action taken by the pilot. PHX police notified at 602-273-3311.","QA reviewed. No NMAC filed.","AIRPORT(?)","14 NM NW of P50",NA
1551,"Aircraft observed a Quad-rotor UAS off the right side while NW bound at 1,500 feet 7 NM SE of SRQ. No evasive action was taken. Sarasota PD notified at 941-861-5800.","UNKN","8/20/2021","16:35","2021-08-20T16:35Z","DEN","UAS",NA,"TPA","TPA","16:35","20-Aug-21","KSRQ","KSRQ 201553Z 27007KT 10SM BKN032 BKN042 32/25 A2998 RMK AO2 SLP152 T03170250","No","IFR",NA,"C","SRQ130007",15,300,2,NA,-82.444444,27.327778,NA,"Closest Proximity (feet): NA","No","UAS Dimensions (feet): NA","Rotor Craft","No","No","DAL1497 REPORTED A DRONE OFF THE RIGHT SIDE OF THE AIRCRAFT AT 1,500FT.  NO EVASIVE ACTION OR MID AIR FROM THE EVENT.  ALL NOTIFICATIONS MADE AND NO OTHER AIRCRAFT REPORTED THE UAS IN SIGHT.","Facility summary, weather and falcon bookmark reviewed. DAL1497 was being vectored for approach into SRQ at 1,500ft when the pilot reported a drone 500t off the right wing and below the aircraft. No evasive maneuvers were necessary and the flight landed safely moments later. ATC advisories were broadcasted with no other reported sightings. DEN, ROC, Airport operations and law enforcement were notified. MOR closed.  ","AIRPORT(?)","7 NM SE of TPA",NA
1557,"Aircraft observed a UAS 400 feet off the left side while NE bound at 6,000 feet 7 NM E of SMO. No evasive action was taken. LAPD Air Support notified at 213-485-2600.","UNKN","8/22/2021","2:45","2021-08-22T02:45Z","DEN","UAS",NA,"SCT","SCT","2:45","22-Aug-21","KLAX","KLAX 220153Z 27011KT 10SM FEW018 SCT041 21/16 A2978 RMK AO2 SLP082 T02110161 $","No","IFR",NA,"B","SMO090007",60,70,9,NA,NA,NA,NA,"Closest Proximity (feet): 400","No","UAS Dimensions (feet): NA",NA,"No","No","SWA1211 reported a drone 400 ft off their right side at 60.  No evasive maneuvers taken LAPD air support notified","Reviewed MOR Summary for a UAS report. P Roberts  8/24/2021","AIRPORT(?)","7 NM E of SCT",NA
