,IDENT,NAME,LATITUDE,LONGITUDE,ICAO_ID,DECLINATION
6663,0GA8,Paso Fino Farm,30.887141111111113,-83.41599027777778,,-5.63202
6664,28MO,Pasley,37.973920555555566,-93.81882361111113,,0.88889
6665,53FA,Pasco Sheriffs Office,28.308038888888888,-82.48686666666667,,-5.89996
6666,9FL4,Pasco County Mosquito,28.1934,-82.62039166666666,,-5.80148
6667,18WA,Pasco,46.375,-119.20555555555555,,14.48535
6668,MS02,Pascagoula Refinery Pad Nr 3,30.34881083333333,-88.47806777777778,,-2.25315
6669,MS19,Pascagoula Refinery Pad Nr 2,30.354921944444445,-88.49140166666666,,-2.24494
6670,MS78,Pascagoula Refinery Pad Nr 1,30.331394444444445,-88.50917222222222,,-2.23119
6671,3MS4,Pascagoula Naval Station,30.338366666666666,-88.57357222222224,,-2.18958
6672,3CL4,Pasadena Police,34.173611111111114,-118.17111111111113,,11.70813
6673,CT84,Partyka Chevrolet,41.37370805555555,-72.90871305555557,,-13.31957
6674,61TN,Parthenon,36.15294444444445,-86.8268611111111,,-3.94193
6675,4AZ6,Parsons Fld,34.998063888888886,-113.46159722222221,,10.66405
6676,TN58,Parsons Fld,35.391666666666666,-89.65652777777778,,-1.87803
6677,5D6,Parsons,40.64811666666667,-81.06870722222223,,-8.58445
6678,7OR9,Parson Landing,45.324288611111115,-122.47203222222224,,14.93573
6679,XS88,Parson Fld,33.85738333333334,-95.70479444444445,,2.24675
6680,Y74,Parshall-Hankins,47.93568472222222,-102.14212444444445,,6.76229
6681,TX52,Parrish Airstrip,31.79459916666667,-97.77391416666669,,3.49361
6682,0IN9,Parrish,37.993100555555564,-87.95141777777779,,-3.33540
6683,28OR,Parrett Mountain,45.312222222222225,-122.90138888888887,,15.00667
6684,TN53,Parr Fld,36.55588166666666,-87.44834361111111,,-3.54531
6685,42I,Parr,40.007011666666656,-82.01235805555554,,-7.83786
6686,1L9,Parowan,37.85963888888889,-112.81586111111109,,10.94441
6687,62OI,Parma Community Hospital,41.382263888888886,-81.73193888888889,,-8.26974
6688,50S,Parma,43.778772499999995,-116.93848611111113,,13.32351
6689,2B3,Parlin Fld,43.38706858333333,-72.1876105,,-14.08437
6690,5TX9,Parkway Surgical Hospital,32.89611111111111,-97.31305555555555,,3.23278
6691,8KY8,Parkway Rgnl Hospital,36.518716666666656,-88.89708611111112,,-2.51058
6692,09WI,Parkway Farm Strip,44.00357333333334,-91.30764416666666,,-1.40926
6693,5IN8,Parkview Warsaw Facility,41.257777777777775,-85.82944444444443,,-5.30831
6694,IN89,Parkview Wabash Hospital,40.81996111111111,-85.82413055555557,,-5.24853
6695,62II,Parkview Wabash  Hospital Emergency,40.806154166666666,-85.81581861111111,,-5.25269
6696,IN97,Parkview Rgnl Medical Center,41.187034166666656,-85.10094541666666,,-5.83711
6697,8IN6,Parkview Noble Hospital,41.447775,-85.29566944444444,,-5.73343
6698,1II7,Parkview Meml Hospital,41.09643611111111,-85.1102472222222,,-5.81638
6699,4CD0,Parkview Medical Center West,38.32913611111111,-104.702125,,7.60211
6700,CO71,Parkview Medical Center,38.28048333333333,-104.61413333333331,,7.55268
6701,08II,Parkview Lagrange Hospital,41.645075,-85.42640555555556,,-5.66681
6702,80IN,Parkview Huntington Hospital,40.905694444444435,-85.49005555555556,,-5.50795
6703,9II7,Parkview Dekalb Hospital,41.36969444444445,-85.03518611111113,,-5.91380
6704,26TE,Parkview Center Hospital,29.86803055555556,-95.40833611111113,,2.13312
6705,8V3,Parkston Muni,43.377408388888895,-97.98971075,,3.72929
6706,WA87,Parkside Airpark,45.815948055555545,-122.55287638888888,,15.06400
6707,92MU,Parks Fld,39.409119444444435,-94.60622777777779,,1.39118
6708,08OK,Parks,34.931486111111106,-95.25830277777777,,1.94541
6709,NH54,Parkland Medical Center,42.87716927777778,-71.31534572222222,,-14.31734
6710,99MO,Parkland Health Center,37.911975,-90.53213055555555,,-1.45431
6711,60MO,Parkland Health Center,37.781325,-90.43721388888888,,-1.51269
6712,TE43,Parkland Health & Hospital System,32.809761111111115,-96.8395,,2.95041
6713,7CO0,Parkland,40.07066711111111,-105.02640827777779,,7.93286
6714,NK38,Parker's Landing,41.65453777777777,-74.1404227777778,,-12.80930
6715,PS66,Parker-Cramer,41.21145194444445,-79.36087666666666,,-9.79721
6716,TX68,Parker Place,33.591772222222225,-96.27664805555555,,2.60542
6717,0AK3,Parker Lake,62.034825,-150.49104444444444,,15.19454
6718,NH14,Parker Intl,42.929444444444435,-71.86083333333333,,-14.11151
6719,AL18,Parker Fld,33.67621472222222,-86.86749388888889,,-3.65161
6720,41IG,Parker Fld,39.97211111111111,-86.99880555555555,,-4.26333
6721,8NC7,Parker Fld,34.935430555555556,-77.27342222222222,,-9.96018
6722,SC47,Parker Fld,34.76138888888889,-82.16138888888891,,-6.94914
6723,WEA,Parker County,32.74628669444444,-97.68245219444445,KWEA,3.44917
6724,25NV,Parker Carson,39.20157838888889,-119.68344086111112,,13.04918
6725,CD31,Parker Adventist Hospital,39.54755555555555,-104.769925,,7.74960
6726,MA94,Parker,42.275370833333334,-71.79868222222223,,-13.98746
6727,70NJ,Parker,40.67704472222222,-75.02461583333333,,-12.16785
6728,8TN1,Parker,35.19638888888888,-89.62694444444445,,-1.88299
6729,TS89,Parker,32.35113888888889,-97.80872222222222,,3.51882
6730,0TN3,Park West,35.918052777777774,-84.09963055555555,,-5.80939
6731,NM76,Park Springs,35.26083333333333,-104.91888888888887,,7.42398
6732,Y37,Park River - W C Skjerven Fld,48.39408305555556,-97.78077027777779,,3.48617
6733,PKD,Park Rapids Muni-Konshok Fld,46.90120380555555,-95.07310625,KPKD,1.37527
6734,PKF,Park Falls Muni,45.95509063888889,-90.4244345,KPKF,-2.36152
6735,36UT,Park City Rgnl Medical Center,40.687838888888884,-111.47063333333334,,10.92913
6736,WN93,Park 90,47.58454277777778,-122.32623694444445,,15.43937
6737,XA60,Paris Rgnl Medical Center,33.65966111111111,-95.5465,,2.15002
6738,7M6,Paris Muni,35.29911527777777,-93.68161388888888,,0.89597
6739,50TN,Paris Landing Airpark,36.2166,-88.20967777777778,,-2.97066
6740,PR15,Parguera,17.974999999999994,-67.04444444444444,,-12.97283
6741,90NC,Pardee Meml Hospital,35.321405555555565,-82.46723888888889,,-6.82554
6742,4PS3,Paraport,41.788416666666656,-79.51858611111109,,-9.81091
6743,JY04,Paramount Air,39.06511305555555,-74.90961611111112,,-11.91486
6744,2SD0,Paradise Valley,44.163597499999995,-103.47879972222222,,7.40654
6745,CA92,Paradise Skypark,39.710555555555565,-121.6165,,13.53039
6746,3TX1,Paradise Point,32.09166666666667,-95.44472222222224,,2.11187
6747,IA02,Paradise Mountain,40.74799444444445,-95.67092916666668,,2.10944
6748,0FA9,Paradise Landing,28.6575,-81.3825,,-6.63387
6749,7CA2,Paradise Lakes,35.17666666666666,-118.92722222222223,,12.06592
6750,WA62,Paradise Air Ranch,47.470726111111105,-117.41909055555556,,14.24416
6751,UT67,Paradise Air Park,40.44106833333333,-109.84695305555556,,10.24248
6752,39OK,Paradise Air Haven,35.11148333333333,-97.47925277777777,,3.34797
6753,NY42,Paradise,43.22006666666667,-76.68995027777778,,-11.82171
6754,99MS,Paradise,32.712408333333336,-90.29487222222221,,-1.23832
6755,4Y8,Para Fld,43.20224444444445,-82.75388888888891,,-7.89647
6756,16NY,Papp Airpark,43.251948611111104,-73.56319583333331,,-13.44281
6757,39KS,Papas Dream,37.29814305555556,-95.26293055555556,,1.90325
6758,P18,Papago AHP,33.471988333333336,-111.96375666666668,,9.95559
6759,8KT1,Papa John's Headquarters,38.21361111111111,-85.53177777777778,,-5.10644
6760,42TS,Papa,29.98772083333333,-95.35438027777779,,2.09870
6761,I42,Paoli Muni,38.58480416666667,-86.46494861111111,,-4.48187
6762,5PS2,Paoli Meml Hospital,40.04330555555556,-75.50013888888887,,-11.79748
6763,ME09,Panther Pond,43.93007416666666,-70.45311111111111,,-14.89458
6764,06LA,Panther Helicopters Inc,29.846040000000002,-90.02784861111111,,-1.20269
6765,5IL2,Panther Fld,38.06459861111111,-89.38743472222221,,-2.29822
6766,17GA,Panther Creek,33.46666666666667,-84.86566666666666,,-4.98752
6767,MS31,Panola Medical Center,34.30652777777777,-89.91334166666668,,-1.61496
6768,4F2,Panola County-Sharpe Fld,32.17608333333333,-94.29880555555556,,1.39900
6769,PMU,Panola County,34.3635,-89.89288888888889,KPMU,-1.63339
6770,FD14,Paniola Air Ranch,29.375250555555557,-82.05814638888889,,-6.30603
6771,T45,Panhandle-Carson County,35.36169444444445,-101.36508333333332,,5.61883
6772,0FD1,Panhandle Helicopter LLC,30.21409083333333,-85.87215638888887,,-3.95157
6773,U55,Panguitch Muni,37.845222222222226,-112.39194444444445,,10.79966
6774,EAT,Pangborn Meml,47.39880555555556,-120.20683333333334,KEAT,14.95767
6775,HI49,Panda,21.147931666666665,-157.2585725,,9.50313
6776,5GA7,Panacea,33.20178611111111,-85.2305,,-4.71117
6777,LL29,Pana Community Hospital,39.378886111111115,-89.08444166666666,,-2.64685
6778,07AA,Pan Lake Strip,61.69596388888888,-149.95490277777776,,15.36444
6779,78I,Pam's Place,39.501647222222225,-86.68850180555556,,-4.43298
6780,80PA,Pamco PA,41.368969166666666,-75.6774125,,-11.97082
6781,20IL,Palos Community Hospital,41.669166666666655,-87.81255555555555,,-3.86799
6782,6CA7,Palomar Medical Center,33.122372222222225,-117.12181666666666,,11.27547
6783,CL48,Palomar Health Downtown Campus,33.12452777777778,-117.075625,,11.26554
6784,29AZ,Paloma Ranch,32.90560333333333,-112.90016944444444,,10.14926
6785,AZ65,Palo Verde Nuclear Generating Station,33.38920722222222,-112.86073138888888,,10.21668
6786,XA26,Palo Pinto General Hospital,32.798811111111114,-98.146175,,3.71923
6787,1.00E+04,Palo Duro,35.143722222222216,-101.83922222222222,,5.86302
6788,IA79,Palo Alto County Hospital,43.12068888888889,-94.69247777777778,,1.30115
6789,PAO,Palo Alto,37.461111111111116,-122.11505555555556,KPAO,13.12862
6790,88C,Palmyra Muni,42.88354444444445,-88.59991666666666,,-3.41780
6791,3XA4,Palmview Police Dept,26.23945277777777,-98.3707222222222,,3.78789
6792,FA19,Palms West Hospital Helistop,26.68466111111111,-80.25154444444446,,-7.06333
6793,1FA5,Palmetto General Hospital,25.88659166666667,-80.32661111111109,,-6.91127
6794,SC41,Palmetto Air Plantation,33.666111111111114,-80.24388888888889,,-8.01481
6795,SC59,Palmetto,34.76400722222222,-82.39429000000001,,-6.79721
6796,TN21,Palmer Village-Napier Lake,35.44757611111111,-87.50611111111111,,-3.39040
6797,IL45,Palmer Flying Service Inc,40.48934472222222,-89.77808083333332,,-2.23863
6798,96KS,Palmer Fld,39.36851388888889,-97.78805555555556,,3.57999
6799,PMD,Palmdale USAF Plant 42,34.62938888888889,-118.08455277777777,KPMD,11.77953
6800,50CN,Palmdale Medical Center,34.58226944444445,-118.145125,,11.78326
6801,5CN5,Palmaz Ranch,40.036588888888886,-120.763475,,13.44312
6802,PSP,Palm Springs Intl,33.82966666666667,-116.50669444444445,KPSP,11.26779
6803,4TS4,Palm Petroleum Corporation,29.97522111111111,-95.36882527777777,,2.10749
6804,42FD,Palm Beach State College,26.61021666666667,-80.08810277777778,,-7.15179
6805,39FL,Palm Beach Sheriff's Range,26.717009166666664,-80.19976750000002,,-7.09886
6806,PBI,Palm Beach Intl,26.68316166666667,-80.09559194444444,KPBI,-7.15705
6807,87FD,Palm Beach Gardens Medical Center,26.82869166666667,-80.08536944444444,,-7.18267
6808,LNA,Palm Beach County Park,26.593055555555555,-80.08506461111111,KLNA,-7.15132
6809,5FL5,Palm Beach County Judicial Center,26.71540833333333,-80.0544,,-7.18613
6810,PHK,Palm Beach County Glades,26.78502777777778,-80.69336111111113,KPHK,-6.80921
6811,59ID,Palisades Fld,43.184818055555546,-111.04935972222222,,11.16113
6812,7NY7,Palisades Conference Center,41.01870833333333,-73.91763611111112,,-12.78216
6813,4TS3,Palestine Rgnl Medical Center,31.732788888888887,-95.626,,2.22815
6814,PSN,Palestine Muni,31.779694444444445,-95.70630555555556,KPSN,2.27603
6815,9MT0,Pale Morning Dun Ranch,45.402919444444436,-107.7742125,,9.95864
6816,28J,Palatka Muni - Lt Kay Larkin Fld,29.65838247222223,-81.68950305555556,,-6.57369
6817,PSX,Palacios Muni,28.7275,-96.25094444444444,KPSX,2.63944
6818,02NV,Paiute Meadows,41.30055555555556,-118.92833333333334,,13.32229
6819,22S,Paisley,42.717972222222215,-120.56277777777777,,13.98379
6820,91TX,Paisano Ranch,28.39694055555556,-98.36278916666666,,3.78890
6821,OR82,Pair-A-Dice,44.67305555555554,-123.00486111111113,,14.87599
6822,9KY9,Paintsville-Prestonsburg-Combs Fld,37.74592888888889,-82.77904888888891,,-6.96159
6823,1PP,Painting Planes,35.75718472222222,-94.64985694444445,,1.52822
6824,VA20,Painter Fld,37.56759305555556,-75.79385972222222,,-11.19242
6825,1FD6,Paines Prairie,29.546080277777783,-82.28732333333333,,-6.18378
6826,98OH,Paine's,41.825053611111116,-80.88314583333333,,-8.92692
6827,L23,Pahute Mesa Airstrip,37.10272722222222,-116.31338166666666,,11.83932
6828,HI28,Pahala Airstrip,19.2161525,-155.46860666666666,,9.43119
6829,67MN,Pagel's Fld,45.20190777777778,-94.80111388888888,,1.26955
6830,PYG,Pageland,34.74213888888889,-80.34519444444446,KPYG,-8.10613
6831,64G,Page Rgnl,47.170194444444434,-97.48191666666666,,3.28911
6832,PGA,Page Muni,36.92606944444445,-111.44835055555555,KPGA,10.32550
6833,CD27,Page Meml Hospital,38.6625,-78.46777777777778,,-9.87659
6834,FMY,Page Fld,26.58661111111111,-81.86325,KFMY,-6.06585
6835,WA10,Page,46.016524444444435,-118.37052111111109,,14.19176
6836,2TS5,Paducah,34.02333333333333,-100.34361111111109,,4.99428
6837,35D,Padgham Fld,42.53043652777777,-85.823779,,-5.50718
6838,41WI,Paddock Fld,42.738624444444454,-88.57982361111111,,-3.41460
6839,CN47,Pacoima Dam,34.334,-118.39719444444445,,11.78752
6840,55S,Packwood,46.60416222222222,-121.67789972222221,,15.08548
6841,5.00E+09,Packer,40.40797638888889,-83.21936000000002,,-7.06896
6842,PFC,Pacific City State,45.19936111111111,-123.96189444444444,KPFC,15.14687
6843,32CN,Pacific Bell-2300 Imperial Hwy,33.93043333333333,-118.38254166666664,,11.70444
6844,82GA,Paces South Farms,32.808768055555554,-82.38526583333334,,-6.54244
6845,PA06,Pacer Place,61.12969444444445,-149.79591666666667,,15.37370
6846,5OK4,Pacer Fld,35.117013055555546,-97.45058722222224,,3.33035
6847,NVI,Pace NOLF,30.699653055555554,-87.19564749999999,KNVI,-3.13100
6848,MS29,Pace Airstrip,32.60194444444445,-89.86388888888888,,-1.51932
6849,VA02,Pace,36.585415555555564,-79.89392861111112,,-8.66379
6850,PN16,Pabst Blue Ribbon,40.75839861111111,-80.01367083333334,,-9.29534
6851,37MS,P2 Landing,32.39014583333333,-90.35083888888887,,-1.17792
6852,5W4,P K Airpark,35.01985972222222,-79.19100388888889,,-8.85535
6853,48IS,P J Killian,40.60216666666667,-88.83344444444445,,-2.96391
6854,ID26,P and R Fld,43.232630555555566,-115.93967222222223,,12.91991
6855,33ID,Ozzy's,43.37936111111111,-114.76944444444445,,12.57808
6856,OZA,Ozona Muni,30.735194444444453,-101.20219444444444,KOZA,5.30092
6857,50MO,Ozarks Medical Center,36.738886111111114,-91.87533611111112,,-0.41491
6858,0AR4,Ozarks Community Hospital,36.409277777777774,-94.46005555555556,,1.38331
6859,7M5,Ozark-Franklin County,35.510695833333344,-93.8393075,,0.99420
6860,74MO,Ozarkcom Army,38.693661944444436,-90.26955722222222,,-1.70896
6861,71J,Ozark-Blackwell Fld,31.431812,-85.62053391666666,,-4.25122
6862,05AR,Ozark Skies Airpark,36.00063333333333,-93.57025,,0.79437
6863,AR11,Ozark Aerodrome,36.288888888888884,-94.09027777777777,,1.13701
6864,2KY4,Oz,37.655,-85.8136111111111,,-4.83476
6865,OXR,Oxnard,34.200806944444444,-119.20722638888891,KOXR,11.92497
6866,7AL3,Oxford Police,33.600448,-85.864283,,-4.32752
6867,55K,Oxford Muni,37.269108333333335,-97.09335416666666,,3.11529
6868,81B,Oxford County Rgnl,44.15744444444446,-70.48127777777778,,-14.94142
6869,OR17,Oxbow Ranch,44.41182472222222,-118.691335,,13.92581
6870,OR12,Oxbow,45.0043225,-116.84904583333334,,13.55055
6871,OR83,Oxbow,44.97452777777778,-116.8583722222222,,13.54710
6872,55NH,Oxbow,44.00802777777778,-72.08961111111111,,-14.27745
6873,01TX,Ox Ranch,29.46148472222222,-100.11428194444444,,4.70826
6874,04WA,Ox Meadows,47.581836111111116,-117.4371525,,14.27382
6875,28U,Owyhee Reservoir State,43.42483333333333,-117.34566666666666,,13.36446
6876,10U,Owyhee,41.95362833333333,-116.18207,,12.73973
6877,RNP,Owosso Community,42.99297222222222,-84.13850000000002,KRNP,-6.84810
6878,CD81,Owl Ridge,40.449981111111114,-106.20058,,8.57226
6879,4CO2,Owl Canyon,40.804705,-104.98497222222224,,7.98084
6880,9MO8,Owensville Ambulance District,38.353875,-91.49923333333334,,-0.78657
6881,OWB,Owensboro-Daviess County Rgnl,37.73883416666667,-87.16682855555555,KOWB,-3.87512
6882,56KY,Owensboro Health Twin Lakes Medical Center,37.472169444444454,-86.28819166666666,,-4.47434
6883,55KY,Owensboro Health Rgnl Hospital,37.78032777777778,-87.06403888888889,,-3.95387
6884,II29,Owens Fld,39.610879722222215,-86.75611777777776,,-4.39704
6885,15TS,Owens Country Sausage,32.98678833333334,-96.69749666666668,,2.86478
6886,20AK,Owen Fld,61.50378888888889,-149.89604444444444,,15.36975
6887,H58,Owen Fld,37.18405,-92.73705277777779,,0.16595
6888,4XA3,Owen Fld,32.25361111111111,-99.49861111111113,,4.46780
6889,MT01,Owen Bros,47.61669166666667,-110.09253333333334,,11.43772
6890,0KY0,Owen Air Park,38.622777777777785,-84.77888888888889,,-5.69743
6891,NK49,Owego,42.10285194444445,-76.22131972222222,,-11.83366
6892,OWA,Owatonna Degner Rgnl,44.122951805555566,-93.25882641666666,KOWA,0.12785
6893,92NK,Owasco Airfield,42.73660972222223,-76.48644583333333,,-11.82645
6894,FA96,Oviedo Medical Center,28.658027777777768,-81.22844444444446,,-6.72915
6895,D82,Ovid,42.65479277777778,-76.79634277777778,,-11.63419
6896,4LA8,Overton Private,30.70768416666667,-90.87426722222222,,-0.71784
6897,CO75,Overlook Athletic Club,39.47304166666667,-106.03251666666668,,8.38363
6898,27ND,Overland-Lohse Fld,48.57863055555556,-103.46597777777778,,7.70810
6899,SN54,Overland Park Rgnl Medical Center,38.93691388888889,-94.72593888888888,,1.49116
6900,1WT6,Overlake Hospital Ems,47.62156388888889,-122.18773055555555,,15.42249
6901,MI14,Overflow Pad (Lower Pad),42.28320833333333,-83.72903611111111,,-7.02192
6902,9AR9,Over The Top Aviation,35.82697391666667,-90.90799197222223,,-1.03498
6903,12SC,Over The Hill,34.14138888888889,-80.74666666666667,,-7.76873
6904,4K5,Ouzinkie,57.94215516666666,-152.46499305555554,,14.14645
6905,16XS,Outlaw Flyers,30.404366666666665,-95.35985,,2.09291
6906,CKV,Outlaw Fld,36.62186111111111,-87.41494444444444,KCKV,-3.57599
6907,NC88,Outer Banks,35.982668333333336,-75.65128555555556,,-11.00457
6908,AZ01,Outback Ranch Airstrip,33.84777777777778,-113.57027777777779,,10.50074
6909,5XS7,Outback,34.22973611111112,-101.46373611111113,,5.61099
6910,MT94,Ousel Falls,45.246595,-111.32856777777779,,11.61462
6911,29LA,Our Lady of The Lake Rgnl Medical Center,30.404325,-91.10605833333332,,-0.54821
6912,LA42,Our Lady of The Lake,30.465919444444445,-90.86748333333333,,-0.70590
6913,48LS,Our Lady of Lourdes Rgnl Medical Center,30.15171388888889,-92.03572222222222,,0.05981
6914,33LS,Our Lady of Lourdes Heart Hospital,30.173425,-92.02626388888888,,0.05260
6915,6KY9,Our Lady of Bellefonte Hospital,38.51236111111111,-82.68720833333333,,-7.13892
6916,7MD0,Our Domain,39.06666666666667,-75.73333333333333,,-11.49057
6917,0NC6,Our Community Hospital,36.12821111111111,-77.42916944444445,,-10.05878
6918,AR42,Ouachita County Medical Center,33.576583222222226,-92.83619730555556,,0.40377
6919,11OK,Ou Medical Center Edmond,35.655,-97.46075,,3.34077
6920,OTM,Ottumwa Rgnl,41.107181333333344,-92.44707272222223,KOTM,-0.27646
6921,3IA6,Ottumwa Hospital,41.02898055555556,-92.391375,,-0.31289
6922,0FA1,Ott's Landing,27.303934722222227,-81.8803611111111,,-6.14883
6923,88WS,Ottos,42.930977777777784,-89.62474861111109,,-2.62096
6924,62TE,Otto Kaiser Hospital,28.84903333333333,-97.87765,,3.53357
6925,5WN9,Ottman Landing,44.594411111111114,-92.25851111111109,,-0.70839
6926,MT36,Ottertail Lake,45.81892916666667,-111.69588611111112,,11.86714
6927,81LL,Otterbach Farm,41.56919944444445,-89.17369805555555,,-2.81317
