"dateonly","timeonly","DATE","CALLSIGN","POD","PRIMARYCODE","SECONDARYCODES","REPORTINGFACILITY","REMARKS","MORID.CEDAR","FACILITY.CEDAR","UTCTIME.CEDAR","UTCTIME24.CEDAR","CALENDARDATE.CEDAR","NEARESTAIRPORT.CEDAR","AIRSPACECLASS.CEDAR","ACLOCATION.CEDAR","ACALTITUDE.CEDAR","ACHEADING.CEDAR","RELATIVECLOCKPOSITION.CEDAR","UASLONG.CEDAR","UASLAT.CEDAR","SUMMARY.CEDAR","QAFINDINGS.CEDAR","UASLOCATION","DATASET"
2020-10-24,"19:51","2020-10-24T19:51Z","N2520R","DEN","UAS",NA,"BFL","Aircraft observed a UAS 500 feet low off the right side while SE bound at 5,500 feet 10 NM N direction of BFL. No evasive action was taken. Local LE notified at 661-747-4055. ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10 NM N of BFL","AIRPORT"
2020-10-28,"00:30","2020-10-28T00:30Z",NA,"DEN","UAS",NA,"OMA","Police in support of the VIP movement observed a UAS 1 NM S of the airport. At 0035 another UAS was observed 1.5 NM E by the Police. No impact to operations. Police were unable to locate UAS or operator. UAS were not observed again. NFA.   ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1 NM S of OMA","AIRPORT"
2020-11-02,"23:19","2020-11-02T23:19Z","N21150","DEN","UAS",NA,"ZSE","Aircraft observed a black UAS off the right side while S bound at 4,500 feet 16 NM SSE of Newberg, OR. No evasive action was taken. Marion County Sheriff notified at 503-588-5094. ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"16 NM S of ZSE","AIRPORT"
2020-11-04,"00:15","2020-11-04T00:15Z",NA,"DEN","UAS",NA,"OKC","Facility received telephone call of UAS activity 1 NM N of the airport by observers driving by. UAS was not observed by ATCT or Aircraft. Oklahoma City Airport police notified at 405-693-3790. ATCT reports they were unable to locate operator. ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1 NM N of OKC","AIRPORT"
2020-11-22,"01:30","2020-11-22T01:30Z",NA,"DEN","UAS",NA,"TOA","ATCT observed a red and green UAS orbiting at 1,000 feet, .5 NM N of the field. No aircraft involved, no impact to ATC. Torrance PD notified at 310-618-5641. 0138 UAS activity no longer observed.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,".5 NM N of TOA","AIRPORT"
2020-12-12,"04:30","2020-12-12T04:30Z",NA,"DEN","SUSPICIOUS ACTIVITY","UAS","ITO","A concerned citizen called the Hilo ATCT to report UAS activity near his home at 111 Ala Waena St., Hilo, HI (approximately 8 NM SW of Hilo Airport). He suspects a drug delivery operation involving 4 or 5 drones. No impact to ATC operations. Hilo PD notified at 808-935-3311.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8 NM S of ITO","AIRPORT"
2020-12-24,"17:43","2020-12-24T17:43Z","SKYDV1","DEN","UAS",NA,"MIA","Aircraft observed a quad-copter UAS off the left side while N bound at 8,000 feet, 3 NM W of X51. No evasive action was taken. Miami-Dade Aviation Unit at TMB notified at 305-253-2267.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3 NM W of MIA","AIRPORT"
2021-01-08,"23:25","2021-01-08T23:25Z","N48340","DEN","UAS",NA,"SCT","Aircraft observed a red and white UAS while ESE bound at 3,500 feet, 4 NM SSW of Van Nuys, CA. No evasive action was taken. LA Air Support Unit notified.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4 NM S of SCT","AIRPORT"
2021-02-18,"01:06","2021-02-18T01:06Z","N9488G","DEN","UAS",NA,"SDM","Aircraft observed a black UAS while N bound at 2,300 feet, 4 NM N of Brown Field (SDM). No evasive action was taken, but PIC reported NM AC. Chulavista PD notified at 619-691-5151. AWO advised.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4 NM N of SDM","AIRPORT"
2021-02-24,"19:04","2021-02-24T19:04Z","MAINE86","DEN","UAS",NA,"BGR","Aircraft observed a UAS while SE bound at 3,000 feet, 15 NM souith of BGR. No evasive action was taken. LEO notified at 973-3700.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15 NM s of BGR","AIRPORT"
2021-02-27,"19:31","2021-02-27T19:31Z","KOW560","DEN","UAS",NA,"F11","Aircraft observed a UAS off the left side while SE bound at 2,000 feet, 9 NM N direction of ORL. No evasive action was taken. LEO notified at 407-665-6650.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9 NM N of F11","AIRPORT"
2021-03-06,"23:07","2021-03-06T23:07Z","N44617","NCRCC","UAS",NA,"NCRCC","Aircraft observed a pale UAS off the left side while Sbound at 4,000 feet, 5 NM S of 2W5 airport. No evasive action was taken. Charles County PD was notified at 301-609-3599. 2349 Charles County PD reports nothing found.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5 NM S of NCRCC","AIRPORT"
2021-03-09,"23:10","2021-03-09T23:10Z","VV8E096","DEN","UAS",NA,"P31","Aircraft observed a white, 3 rotor UAS off the left side while S bound at 1700 feet, 2 NM SW of 2R4 Airport. No evasive action was taken. Santa Rosa County Sheriff notified at 850-983-1100.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2 NM S of P31","AIRPORT"
2021-03-13,"21:39","2021-03-13T21:39Z","N268DS","DEN","UAS","MOR","SYR","Aircraft observed a UAS or balloon off the left side while W bound at 4,500 feet, 7 NM W of B16. No evasive action was taken. LEO not notified.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7 NM W of SYR","AIRPORT"
2021-03-20,"20:30","2021-03-20T20:30Z","RUCUS05","DEN","UAS",NA,"NTD","Aircraft observed a yellow UAS operating at 1,500 feet while maneuvering at 4,500 feet 5 NM N of Ventura Harbor. No evasive action was taken. Ventura County PD notified. ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5 NM N of NTD","AIRPORT"
2021-03-24,"17:12","2021-03-24T17:12Z","N698V","DEN","UAS",NA,"A90","Aircraft observed a white 4 rotor UAS off the right side at 2,000 feet while E bound at 2,500 feet 5 NM E of 1B9. No evasive action was taken. Massachusetts State PD notified at 508-820-2121.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5 NM E of A90","AIRPORT"
2021-03-26,"23:18","2021-03-26T23:18Z","LN145TN","DEN","UAS",NA,"PAO","Aircraft observed a silver UAS while N bound at 1,200 feet, 2 NM NW of Palo Alto. No evasive action was taken. Palo Alto PD notified at 650-321-4433.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2 NM N of PAO","AIRPORT"
2021-03-28,"17:21","2021-03-28T17:21Z","N336S","DEN","UAS",NA,"ICT","Aircraft observed a UAS overhead at 3700 while S bound at 3500 feet, 2 NM S of 1K1 Airport. No evasive action was taken. Benton County Sheriff notified at 316-322-4398.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2 NM S of ICT","AIRPORT"
2021-04-01,"01:19","2021-04-01T01:19Z","N8741E","DEN","UAS",NA,"AUS","VFR Aircraft observed a white UAS in front of them and 100 feet below the aircraft while S bound at 1,800 feet, 7 NM W of Austin, TX. No evasive action was taken. Austin Airport OPS notified at 512-974-0922.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7 NM W of AUS","AIRPORT"
2021-04-02,"16:30","2021-04-02T16:30Z","N30AQ","DEN","UAS","MOR","HQ DEN","Aircraft observed a UAS 3,000 feet below while N bound at FL 190, 9 NM N of 1A9. No evasive action was taken. Prattville Sheriff notified at 334-361-2500.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9 NM N of HQ DEN","AIRPORT"
2021-04-03,"18:30","2021-04-03T18:30Z","OXF6039","DEN","UAS",NA,"FFZ","Aircraft observed a UAS off the right side while NW bound at 2,100 feet, 1 NM NE of of FFZ. No evasive action was taken. Mesa PD notified at 480-644-3775.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1 NM N of FFZ","AIRPORT"
2021-04-15,"01:01","2021-04-15T01:01Z","PCM7688","DEN","UAS",NA,"SCT","Aircraft observed a UAS off the right side while E bound at 5,000 feet, 4 NM NNE of Ontario, CA. No evasive action was taken. Ontario PD notified at 909-395-2001.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4 NM N of SCT","AIRPORT"
2021-04-19,"05:15","2021-04-19T05:15Z","N719WB","DEN","UAS",NA,"WOC","SMF reports. Aircraft observed a UAS while N bound at 7,500 feet, 3 NM SE of Sacramento. No evasive action was taken. NO Further info provided. ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3 NM S of WOC","AIRPORT"
2021-05-01,"18:31","2021-05-01T18:31Z",NA,"DEN","UAS","MOR","RVS","RVS ATCT directly observes and has received multiple reports of UAS activity 1 NM SE of airport between 400-1100 AGL. No evasive action has been taken by aircraft, however the ATCT has modified their pattern traffic to avoid the unauthorized UAS activity. HQ DEN requested ATCT notify Airport Management and add unauthorized UAS activity to their ATIS as well as notify all arriving and departing aircraft. HQ DEN requested RVS ATCT notify local LEO. RVS ATCT advised Jenks County Sheriff notified at 918-299-6311 requesting to dispatch officer to locate operator and cease UAS operations impacting airport operations. RVS ATCT will continue to advise HQ DEN, TSOC informed via the DEN Bridge. 1905 CLOSEOUT: RVS ATCT advises HQ DEN that local Police Department was the operator of the UAS monitoring a festival in the local area. RVS ATCT has requested operations cease due to operational impacts. Dispatch relayed to operator, no further reports have been received and the UAS activity can no longer be directly observed. RVS ATCT advises they will return to normal operation when festival ends at 1930. NFA. AWO, JH notified.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1 NM S of RVS","AIRPORT"
2021-05-02,"01:00","2021-05-02T01:00Z","N9967N","DEN","UAS",NA,"AVP","Aircraft observed a UAS off the left side while E bound at 5,500 feet, 10 NM NW of N30 Airport. No evasive action was taken. Wayne County Sheriff notified at 570-253-3109.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10 NM N of AVP","AIRPORT"
2021-05-08,"20:09","2021-05-08T20:09Z","N2903L","DEN","UAS",NA,"ZME","Aircraft observed a quadcopter UAS 100 feet below off the right side while SE bound at 7,300 feet, 1 NM E of 4M8. No evasive action was taken. Clarendon County Sheriff notified at 870-747-3417.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1 NM E of ZME","AIRPORT"
2021-05-13,"00:10","2021-05-13T00:10Z","N601EA","DEN","UAS",NA,"MKG","Aircraft observed a blue UAS while N bound at 2,000 feet, 2 NM N of 3GM. No evasive action was taken. Ottawa County Sheriff notified at 1-800-249-0911.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2 NM N of MKG","AIRPORT"
2021-05-28,"18:20","2021-05-28T18:20Z","JIA5428","DEN","UAS",NA,"CLT","Aircraft observed a UAS straight ahead while S bound at 700 feet, 3.5 NM N of 18L. No evasive action was taken. TSA Coordination Center notified at 704-916-2200.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3.5 NM N of CLT","AIRPORT"
2021-05-31,"21:08","2021-05-31T21:08Z","N16P","DEN","UAS",NA,"ROA","Aircraft observed a black UAS below them while SE bound at 6,000 feet, 10 NM N of Lynchburg, VA. No evasive action was taken. LEO notification not reported.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10 NM N of ROA","AIRPORT"
2021-05-31,"22:31","2021-05-31T22:31Z","N7940Y","DEN","UAS",NA,"AZO","Aircraft observed a black and white UAS while E bound at 6,500 feet, 17 NM W of Holland, MI. No evasive action was taken. Allegan County Sheriff notified at 269-673-3899.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"17 NM W of AZO","AIRPORT"
2021-06-02,"21:55","2021-06-02T21:55Z","WIG7103","DEN","UAS",NA,"SJU","Aircraft observed a UAS while NE bound at 2,700 feet, 3 NM SW of San Juan, PR. No evasive action was taken. San Juan PD notified at 787-791-9800.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3 NM S of SJU","AIRPORT"
2021-06-05,"19:31","2021-06-05T19:31Z","N43VB","DEN","UAS",NA,"WRI","Aircraft observed a black/silver UAS while E bound at 5,000 feet, 5 NM SW of N87. No evasive action was taken. Robbinsville PD notified at 609-259-3900.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5 NM S of WRI","AIRPORT"
2021-06-10,"01:40","2021-06-10T01:40Z","ML31","JATOC","UAS",NA,"SCT","Marine Aircraft- Moonlight (ML) - ML31/MV22 - San Diego, CA - Miramar (NKX) to Lake Havasu, AZ (HII) - Aircraft observed a UAS while NE bound at 7,500 feet, 11 NM NW of Julian, CA (JLI). No evasive action was taken, PIC reported a NM AC, no injuries. SD Sheriff notified at 858-565-5200. Report received from MOR. SCT reported they will follow up in the morning with the PIC for further details.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11 NM N of SCT","AIRPORT"
2021-06-10,"14:44","2021-06-10T14:44Z","N139UD","DEN","UAS",NA,"FWA","Aircraft observed a silver/white UAS while SE bound at 2,000 feet, 4 NM NM of FWA. No evasive action was taken. Fort Wayne Airport PD notified at 260-747-2624.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4 NM N of FWA","AIRPORT"
2021-06-16,"21:03","2021-06-16T21:03Z","STUKA32","JATOC","UAS",NA,"MTC","Aircraft observed a UAS while N bound at 1,200 feet, 1.5 NM S of Selfridge Air National Guard Base, MI (MTC). PIC reports UAS passed less then 200 feet off right wing and said it was a near-miss. Unknown if PIC will file NM AC report. No impact to airport operations. Macomb County Sheriff notified. MTC reports no additional observations or impacts.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1.5 NM S of MTC","AIRPORT"
2021-06-21,"23:15","2021-06-21T23:15Z","N568DR","DEN","UAS",NA,"D01","Aircraft observed a silver and white quad-copter at the 12 o'clock position while SE bound at 9,000 feet, 8 NM Nbound of BJC. Evasive action not reported. Denver airport PD notified at 303-342-4011.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8 NM N of D01","AIRPORT"
2021-06-29,"18:29","2021-06-29T18:29Z","N5088L","JATOC","UAS",NA,"ALB","1448 EDT / 1848 UTC  06/29/2021
N5088L observed a UAS off the right side while N bound at 2500 feet, 1 NM W of S Bethlehem, NY (4B0). Evasive action was taken. NM AC filed. LEO notified at Bethlehem, NY",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1 NM W of ALB","AIRPORT"
2021-07-05,"00:43","2021-07-05T00:43Z","N6719U","DEN","UAS",NA,"NCT","Aircraft observed a black UAS while ESE bound at 2,500 feet, 10 NM ESE of San Jose, CA. No evasive action was taken. San Jose PD notified at 408-277-8911.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10 NM E of NCT","AIRPORT"
2021-07-05,"17:56","2021-07-05T17:56Z","RPA3715","DEN","UAS",NA,"SRQ","Aircraft observed a UAS while on SRQ ramp, at 200 feet .5 NM N of the airport. No evasive action was taken. Manatee County Sheriff notified at 941-747-3011.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,".5 NM N of SRQ","AIRPORT"
2021-07-10,"20:07","2021-07-10T20:07Z","KNIFE04","DEN","UAS",NA,"CNO","Aircraft observed a white quad-copter UAS at 1,500 feet off the left side while WNW bound at 1,400 feet, 4 NM S of Chino, CA. No evasive action was taken. LEO not notified.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4 NM S of CNO","AIRPORT"
2021-07-18,"00:55","2021-07-18T00:55Z",NA,"DEN","UAS",NA,"YIP","Aircraft observed a UAS while S bound at 2,000 feet, 4 NM NW of  YIP. No evasive action was taken. LEO notified. ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4 NM N of YIP","AIRPORT"
2021-07-22,"01:32","2021-07-22T01:32Z","N6784A","DEN","UAS",NA,"ZOA","Aircraft observed a UAS off the left side while N bound at 4,500 feet, 2 NM NE of O69. No evasive action was taken. Petaluma PD notified at 707-778-4372.","1843397097","ZOA","1:32","1:32","22-Jul-21","KSTS","E","O69045002","45","335","9","-122.57000000000001","38.28","ON 7/22/2021 AT APPROXIMATELY 0132Z N6784A REPORTED A FAST MOVING DRONE OPPOSITE DIRECTION OFF THEIR NINE O CLOCK.  NO OTHER DETAILS PROVIDED.

I WAS UNABLE TO CORRECTLY ENTER THE DATA FOR INCIDENT DURATION.  CORRECT INFO SHOULD BE 7/22/2021 FROM 0132Z TO 0133Z.","Reviewed MOR Summary for a UAS report. P Roberts  7/26/2021 ","2 NM N of ZOA","AIRPORT"
