"dateonly","timeonly","DATE","CALLSIGN","POD","PRIMARYCODE","SECONDARYCODES","REPORTINGFACILITY","REMARKS","MORID.CEDAR","FACILITY.CEDAR","UTCTIME.CEDAR","UTCTIME24.CEDAR","CALENDARDATE.CEDAR","NEARESTAIRPORT.CEDAR","AIRSPACECLASS.CEDAR","ACLOCATION.CEDAR","ACALTITUDE.CEDAR","ACHEADING.CEDAR","RELATIVECLOCKPOSITION.CEDAR","UASLONG.CEDAR","UASLAT.CEDAR","SUMMARY.CEDAR","QAFINDINGS.CEDAR"
2018-10-04,"04:07","2018-10-04T04:07Z","WILDT51","DEN","UAS",NA,"ZDC","PIC reported a balloon shaped UAS with a camera while S bound at 13,500FT 5 NM N Currituck. The flight split formation to avoid UAS. Currituck County Sheriff notified at.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-10-04,"08:11","2018-10-04T08:11Z","N322GC","DEN","UAS",NA,"APA","Reported UAS 100 feet off left wing at the same altitude, 7300 feet, on a 4 mi final to runway 35R, Centennial. No evasive action reported. Douglas County Sheriff notified at.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-10-05,"03:25","2018-10-05T03:25Z","AAL1635","DEN","UAS",NA,"PBI","PIC reported a red UAS 100FT below Aircraft of 2,000FT 6 NM W Palm Beach. No evasive action taken. Palm Beach Sheriff notified at.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-10-05,"03:55","2018-10-05T03:55Z","SKW5169","DEN","UAS",NA,"D01","PIC reported a UAS at 800FT while heading NNW, 2 NM SSE Denver. Evasive action not reported. LEO notification not reported.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-10-05,"21:54","2018-10-05T21:54Z",NA,"NCRCC","UAS",NA,"NCRCC","UAS operation at Stone Ridge School, DCA343009 (39:00:13N / 77:07:22W) AOB 400 feet until 1600L (2000Z). DCA notified. ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-10-06,"04:46","2018-10-06T04:46Z","KAI73","DEN","UAS",NA,"SMO","PIC reported a white quad-copter UAS 300FT below at 7,000FT VCNTY Santa Monica, CA. No evasive action reported. LA County Sheriff notified at.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-10-06,"21:09","2018-10-06T21:09Z","N316AB","DEN","UAS",NA,"F11","Pilot observed at yellow and black UAS 40 feet left of the aircraft at 2,00 feet while on a 6 mile final. No evasive action taken. Orange County PD notified. PD phone number not provided. ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-10-06,"23:30","2018-10-06T23:30Z","AAL2665","DEN","UAS",NA,"MIA","PIC reported a UAS while ESE bound at 800FT, 2 NM WNW Miami International Airport. No evasive action taken. Miami-Dade PD Aviation Unit notified at.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-10-07,"00:39","2018-10-07T00:39Z","ASH6217","DEN","UAS",NA,"I90","Aircraftobserved a UAS within 200FT on final to RWY 09. No evasive action taken. FBI notified at.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-10-07,"06:11","2018-10-07T06:11Z","N2801U","DEN","UAS",NA,"ADS","Aircraft passed over a UAS 400 feet below the Aircraft while W bound at 2,500 feet 6 NM E of ADS. No evasive action was taken. DFW DPS notified at.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-10-07,"06:16","2018-10-07T06:16Z","UAE410","DEN","UAS",NA,"NCT","PIC reported a white UAS at 9 o'clock position 100FT below while NNE bound at 5,000FT 8 NM W Oakland, CA. No evasive action taken. San Francisco PD notified at.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-10-07,"06:20","2018-10-07T06:20Z","N2801U","DEN","UAS",NA,"ADS","PIC reported a UAS passing below while W bound at 2,500FT 6 NM E Addison, TX. No evasive action taken. DFW DPS notified at.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-10-07,"08:01","2018-10-07T08:01Z",NA,"DEN","UAS",NA,"HQ DEN","MacDill Air Force Command Post,,reported a UAS sighting over the installation.MacDillMilitaryPolice tracked theUAS until itleft installationproperty andreportedthe incident to Tampa PD,.TheUAS or operator could not be located by LEO.  ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-10-07,"20:43","2018-10-07T20:43Z","OSU2","DEN","UAS",NA,"WOC","Pilot reported UAS 100 feet below aircraft W bound over I-270. No evasive action taken. Columbus PD notified at. ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-10-07,"21:29","2018-10-07T21:29Z","N1393U","DEN","UAS",NA,"MIA","Pilot reported a green UAS while S bound at 1,700 feet, 8 NM W of MIA. Miami-Dade PD notified at ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-10-07,"21:50","2018-10-07T21:50Z","N1776L","DEN","UAS",NA,"ZOB","Pilot reported a blue, gold and orange UASTri-copter pass 500 feet below aircraft, from the 12 O'clock position, while W bound at 9,000 feet, 10 NM N of Revloc, PA. No evasive action reported. PA State PD notified at. ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-10-07,"21:58","2018-10-07T21:58Z","N13FM","DEN","UAS",NA,"MLU","Pilot reported a fixed-wing UAS at 1,500 feet while N bound at 2,300 feet 25 NM SE of MLU. No evasive action taken. Caldwell Parish Sheriff notified at. ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-10-08,"02:58","2018-10-08T02:58Z","JBU165","DEN","UAS",NA,"F11","Aircraft reporteda brightly colored quad copter 50 feet below their aircraft while ENE bound 1.5 NM SW of Ft. Myers, FL. No evasive action taken. Lee County Sheriff notified at. ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-10-08,"05:47","2018-10-08T05:47Z",NA,"DEN","UAS",NA,"DAB","The Chief Flight Instructor for Embry-Riddle reported a UAS at 200 feet approximately a quarter mile E of the departure end of RWY 07R. No aircraft involved. Volusia County Sheriff notified at.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-10-08,"18:55","2018-10-08T18:55Z","PDT4788","DEN","UAS",NA,"CLT","Pilot reported a black and silver UAS off right side of aircraft at 2,500 feet on final for RWY 36R. No evasive action reported. LEO notified. (no number provided) ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-10-09,"01:46","2018-10-09T01:46Z","N5457D","DEN","UAS",NA,"HSV","Reported a UAS within 200 yards below aircraft approximately19.5 N of HSV. No evasive action taken. Local LEO was not notified.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-10-09,"21:04","2018-10-09T21:04Z","N807PA","DEN","UAS",NA,"F11","Pilot reported at black and yellow quad-copter off right side while S bound at 2,000 feet, 12 NM WSW of ORL. No evasive action taken. Orange County Sheriff notified at. ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-10-10,"01:32","2018-10-10T01:32Z","EDV5146","DEN","UAS",NA,"D21","Reported a UAS while SW bound at 5,000 feet on a 15 mile final to Runway 21. No evasive action taken. Detroit PD notified at.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-10-11,"02:13","2018-10-11T02:13Z","N7148A","DEN","UAS",NA,"HIO","PIC reported a quad-copter UAS while N bound at 450 feet 3 NM S of HIO. No evasive action taken. LEO not notified.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-10-11,"03:36","2018-10-11T03:36Z","AAL2286","DEN","UAS",NA,"N90","PIC reported 2 UAS below on right side while SE bound at 3,000 feet 7 NM N of LGA. No evasive action taken. NYPD Aviation Unit notified at. ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-10-11,"03:47","2018-10-11T03:47Z","SKW3894","DEN","UAS",NA,"N90","PIC reported 2 UAS below on right side while SE bound at 3,000 feet 7 NM N of LGA. No evasive action taken. NYPD Aviation Unit notified at. ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-10-11,"03:56","2018-10-11T03:56Z","SNTRY60","DEN","UAS",NA,"WOC","PIC reported evasive action to avoid 2 UAS while N bound at 1,600 feet while on short final to RWY 36. Aircraftaborted approach andheld in the airto wait for UAS to clear the area. Aircraft landed at 2253. TIK AFB Security Force notified at. ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-10-12,"23:34","2018-10-12T23:34Z","EDV3305","DEN","UAS",NA,"LGA","Reported sighting a UAS off of the left side while Nbound at 1,000 teed, 2 miles N of LGA. No evasive action taken. NYPD Aviation Unit notified at. ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-10-13,"20:50","2018-10-13T20:50Z","N7695N","DEN","UAS",NA,"FAT","PIC reported a light colored UAS 1,000FT below aircraft while SE bound at 6,000FT 6 NM N Hanford, CA. No evasive action taken. Fresno Sheriff notified.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-10-13,"22:27","2018-10-13T22:27Z","N91315","DEN","UAS",NA,"LFT","PIC reported a black and white quad copter UAS while S bound at 3,500FT 4 NM N Lafayette, LA. No evasive action taken. Lafayette PD notified at.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-10-13,"22:42","2018-10-13T22:42Z","SDU95","NCRCC","UAS",NA,"IAD","Aircraft at 1,800 feet observed a drone below and to the right, 5 miles S of IAD, while heading Nbound. No evasive action. Several other aircraft landed without any sightings. No further description. Fairfax County PD contacted. Call Sign = Santos. ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-10-13,"23:58","2018-10-13T23:58Z","JBU117","DEN","UAS",NA,"JFK","Reported observing a white Quad-copter UAS while ESE bound at 3,000 feet, 11 miles WNW of JFK. No evasive action taken. NYPD notified at. ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-10-14,"01:26","2018-10-14T01:26Z","UAL511","NCRCC","UAS","NOTIFICATION-LATE","IAD","UAL511, B739, 5 miles E of IAD, SW-bound,4000 feet, reported a white drone maneuvering at approximately 3500 feet. No evasive action taken. Fairfax County PD notified at.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-10-14,"03:50","2018-10-14T03:50Z","CGAJS","DEN","UAS",NA,"BHM","Reported observing a black UAS operating off of the right side at 2,200 feet while on finalto RWY 36.No evasive action taken. Birmingham PD notified at. ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-10-14,"05:23","2018-10-14T05:23Z","FSP377","DEN","UAS",NA,"P50","Reported sighting a UAS operating at 1,000 feet, 2 miles N of Portland.No evasive action reported. LEO notification was not made. ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-10-14,"11:21","2018-10-14T11:21Z","N418DL","DEN","UAS",NA,"PIT","PIC reported a lighted UAS 200 feet below off right side while on 6 NM final to RWY 27 at 3,000 feet. No evasive action taken. PA State Police notified at.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-10-14,"18:14","2018-10-14T18:14Z",NA,"NCRCC","UAS",NA,"NCRCC","FRZ UAS: Authorized UAS operation[2018-UAS-144982]in progress in the vicinity of Great Falls, VA (DCA305/12). 1315:Operator reported heloss control and visual contactof UAS and reported it was traveling SW-bound, 100-200 feet, at approximately 5mph. Operator currently conducting a search for the UAS and will call back with findings. No immediate impact to air operations. PCT, DCA, and IAD notified. //UPDATE// Operator reported theUAS20 minute runtime has expiredand a ground search is ongoing. ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-10-15,"03:02","2018-10-15T03:02Z","JBU2601","DEN","UAS",NA,"JFK","Reported observing a black UAS operating at same altitude while at 2,000 feet, 7 miles WSW of JFK. No evasive action taken. NYPD Aviation Unit notified at.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-10-16,"00:29","2018-10-16T00:29Z","PAT165","DEN","UAS",NA,"NFG","PIC reported black UAS while N bound at 5,000FT 10 NM NW Camp Pendleton. No evasive action taken. San Diego Sheriff notified at.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-10-16,"04:47","2018-10-16T04:47Z","LXJ420","DEN","UAS",NA,"CAE","PIC reported a UAS at 2,500FT 5 NM W of Columbia. No evasive action taken. LEO notified.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-10-16,"15:30","2018-10-16T15:30Z",NA,"NCRCC","UAS","NCR-COORDINATION, PAGED","USCP","P-56A Activity: USCP UAS operations in progress below 400 feet on US Capitol grounds. 1305 USCGUAS operations complete.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-10-16,"18:29","2018-10-16T18:29Z","AAL2173","NCRCC","TOI-NCR FRZ","MOR, TOI, UAS","PCT","DCA-1:DCA160008, AAL2173, A319, Wbound, 7000 feet, reported an UAS(Quad-copter) operating over VKX at approximately 6500 feet. No evasive action taken.Prince George County PD notified at (301) 352-1275.PCT filed MOR. ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-10-16,"23:22","2018-10-16T23:22Z",NA,"NCRCC","TOI-NCR FRZ","PAGED, TOI, UAS","PCT","DCA-2: PCT relayed for DAA ATCT that DAA sees a drone 2 miles E of DAA altitude approximately 1,000 and below. PCT will contact the police at FT Belvoir, which is approximately where the UAS is operating. 1830: DAA ATCT is still seeing UAS. PCT reports that PAT10 will survey the area. Ft. Belvoir PD notified at and they are sending out a patrol car. 1855: PCT had a discussion with DAA ATCT and it was decided that the sighting was a flock of birds. NFA.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-10-17,"03:04","2018-10-17T03:04Z","WJA1100","DEN","UAS",NA,"LAX","PIC reported a UAS above while WSW bound at 7,000FT 30 NM NE LAX. No evasive action taken. Law enforcement notification not reported.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-10-17,"15:46","2018-10-17T15:46Z",NA,"NCRCC","UAS",NA,"USCP","UAS operations on US Capital grounds until 1000 local. 1345: UAS operations have concluded. ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-10-17,"23:57","2018-10-17T23:57Z","EDV5523","DEN","UAS",NA,"ZMP","PIC reported a blue rotorcraft style UAS orbiting above the NARCO final approach to RWY 30L at 4,000FT. No evasive action taken. Minneapolis PD notified at.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-10-18,"01:38","2018-10-18T01:38Z","N62407","DEN","UAS",NA,"PDX","PIC reported a black UAS at 1,200FT while on 3.5 NM final RWY 31L to Portland-Hillsboro airport. No evasive action taken. Law enforcement not notified because pilot did not give ground reference.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-10-18,"05:59","2018-10-18T05:59Z","N6919J","DEN","UAS","PAGED","PDK","The PIC reporteda black quadcopter UAS at 3,500FT passing 15FT off left side 10 NM N PDK. Evasive action not reported. Atlanta Police Department notified at.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-10-18,"22:18","2018-10-18T22:18Z","CNS333","NCRCC","UAS","MOR, TOI, TOI-NCR SFRA","NCRCC","DCA-3.Pilot reported UAS at 600 feet on the RY1 final 1 mile S of IAD. IAD suspended traffic to 1R, MWAA Police are investigating. Another sighting of the drone near RY 1C at 2500 feet, and IAD suspended traffic to 1C. Police continue to investigate. 1722: IAD resumed normal operations. ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-10-18,"23:11","2018-10-18T23:11Z","SJE78","DEN","UAS",NA,"ZDC","PIC reported a UAS while on a 2.5 NM final to RWY 01L. No evasive action taken. Dulles Airport PD notified at. ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-10-19,"01:07","2018-10-19T01:07Z","N191CA","DEN","UAS",NA,"SLC","PIC observed a UAS at 6,000FT while S bound at same altitude 1.5 NM NE SLC. UAS came within 15FT of Aircraft. No evasive action taken. SLC Airport PD notified at.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-10-19,"01:17","2018-10-19T01:17Z","UNKN","DEN","UAS",NA,"SEA","National Response Center advised a call reporting a UAS was observed flying over the Port Of Seattle facility. No impact to aviation. USCG Sector Pudget Sound Command Center notified at.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-10-19,"02:20","2018-10-19T02:20Z","ASH6215","DEN","UAS",NA,"ORF","PIC reported a silver UAS 12-15 inches in diameter, at 9,500FT,500FT below aircraft 40 NM WSW Norfolk. No evasive action taken. Wakefield, VA PD notified at.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-10-19,"02:45","2018-10-19T02:45Z","MSTNG01","DEN","UAS",NA,"SBA","PIC reported a quadcopter with a camera hanging below it. The UAS passed 100-200FT below while W bound at 3,200FT 5 NM N Santa Barbara, CA. LEO information not available.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-10-19,"04:05","2018-10-19T04:05Z","N412CG","DEN","UAS",NA,"RSW","PIC reported a white UAS off left side 3,000FT below while S bound at 7,000FT 15 NM NE Fort Meyers, FL. No evasive action taken. Lee County Sheriff notified at.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-10-19,"06:03","2018-10-19T06:03Z",NA,"DEN","UAS",NA,"MFE","A person on the ground reported a medium sized white UAS 100FT 3 NM E Mc Allen, Texas. McAllen PD notified at.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-10-19,"20:46","2018-10-19T20:46Z","G2400","DEN","UAS",NA,"SJU","Reported a stationary UAS at 900 feet and two UAS at 700 feet moving E to W. No evasive action taken. LEO not notified. ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-10-19,"20:50","2018-10-19T20:50Z","CFPBC","DEN","UAS",NA,"ZBW","Pilot reported a yellow UAS at 2,000 feet 1 NM S of BOS departing RWY 22R. No evasive action taken. Massachusetts PD notified. ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-10-20,"03:06","2018-10-20T03:06Z","N7874V","DEN","UAS",NA,"PHL","Reported a UAS off the left side while at 2,700 feet, 10 NM NE of Modena, PA. No evasive action. LEOs not notifed. ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-10-20,"20:40","2018-10-20T20:40Z","UAL1550","DEN","UAS",NA,"RSW","Pilot reported a white and silver UAS at the10 o'clock position while NE bound at 1,900 feet, 7 NM SW of Fort Myers. No evasive action taken. Lee County Sheriff notified at. ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-10-20,"23:28","2018-10-20T23:28Z","C6595","DEN","UAS",NA,"LAX","Reported a UAS 50 feet below and off the left side while S bound at 100 feet, 1 NM N of LAX. No evasive action taken. LAPD notified at. ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-10-21,"02:01","2018-10-21T02:01Z","AAL1614","DEN","UAS",NA,"MIA","Reported a UAS while W bound at 3,000 feet, 10 NM WSW of MIA. No evasive action reported Miami Dade PD notified at.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-10-21,"02:05","2018-10-21T02:05Z",NA,"DEN","UAS",NA,"HQ DEN","MacDill AFB Command Postreportedairfield personnel observed a UASoperating overairport property in VCNTY of a parked C-17 at approximately 1830. MCF ATCT was notified and have not observed any further UAS activity. LEO was not notified.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-10-21,"03:58","2018-10-21T03:58Z",NA,"DEN","UAS","MOR","DHN","DHN ATCT reported a white UAS, 6 foot in diameter,at approximately 500 feet, 4 NM W of DHN. DothanPD notified at.HQ DEN contactedDHN whoreported the UAS was first observed onBRITE. Noimpact to operations, MOR filed. ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-10-21,"07:18","2018-10-21T07:18Z","N501SC","DEN","UAS",NA,"NCT","Reported sighting a Quad-copter UAS operating 100 feet below while Ebound at 4,200 feet in the vicinity of Livermore, CA. No evasive action taken. Dublin PD notified at. ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-10-21,"09:33","2018-10-21T09:33Z","LFT4","DEN","UAS",NA,"BHM","Reported observing a UAS with attached streamers operating 500 feet below in the vicinity of Birmingham. No evasive action taken. Incident was not reported to LEO. ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-10-21,"19:14","2018-10-21T19:14Z","SKW3588","DEN","UAS",NA,"N90","Pilot reported a yellow UAS while NE bound ay 4,000 feet 8 NM SW of LGA. No evasive action taken. NYPD Aviation notified at. ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-10-21,"22:05","2018-10-21T22:05Z",NA,"NCRCC","UAS","MOR, TOI, TOI-PA, TOI-PA-P-56A","USSS","DCA-1: USSS employee reported seeing a white drone in the vicinity of 17 St ST NW andI St NWat 1215 approximately. Drone was sighted 4 times in total lastly at21 St andConstitution Ave. No further details reported. 1235 WH Code Yellow. 1248 USSS reported sighting to NCRCC. 1305 USSS and USCP investigated on patrol with no findings. WH Code Green. ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-10-21,"22:20","2018-10-21T22:20Z","N217DL","DEN","UAS",NA,"RSW","VFR aircraft reported a remote controlled jet propelled UAS conduction figure eight maneuvers at 1,500 feet while S bound 15 NM NW of Fort Meyers. UAS operator possibly operating out of the Cape Coral Seahawk Remote Control Park. No evasive action taken. Lee County Sheriff notified at. ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-10-22,"02:13","2018-10-22T02:13Z","N8771C","DEN","UAS",NA,"FFZ","PIC reported a silver UAS while NE bound at 2,300 feet on .5 NM final to RWY 04R. No evasive action taken. LEO notification not reported. ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-10-22,"02:50","2018-10-22T02:50Z","N5172W","DEN","UAS",NA,"TLH","PIC reported a UAS while on final for OCFRWY 36. No evasive action taken. Leon County Sheriff notified at. ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-10-22,"05:01","2018-10-22T05:01Z","AAL12","DEN","UAS",NA,"D10","PIC reported a UAS 4 NM S of DFW at the 12 0'clock position at 3,000 feet while on departure climb-out. No evasive action taken. DFW DPS notified at. ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-10-22,"05:06","2018-10-22T05:06Z","AAL2500","DEN","UAS",NA,"D10","PIC reported a UAS flew under Aircraft while on 5 NM final to RWY 18R. No evasive action taken. LEO not notified.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-10-22,"17:57","2018-10-22T17:57Z","EDV5436","DEN","UAS",NA,"N90","PIC reported a grey quadcopter UAS 200FT above Aircraft while SW bound at 1,600FT 5 NM NE JFK. No evasive action reported. NYPD Aviation Unit notified at.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
