"dateonly","timeonly","DATE","CALLSIGN","POD","PRIMARYCODE","SECONDARYCODES","REPORTINGFACILITY","REMARKS","MORID.CEDAR","FACILITY.CEDAR","UTCTIME.CEDAR","UTCTIME24.CEDAR","CALENDARDATE.CEDAR","NEARESTAIRPORT.CEDAR","AIRSPACECLASS.CEDAR","ACLOCATION.CEDAR","ACALTITUDE.CEDAR","ACHEADING.CEDAR","RELATIVECLOCKPOSITION.CEDAR","UASLONG.CEDAR","UASLAT.CEDAR","SUMMARY.CEDAR","QAFINDINGS.CEDAR"
2018-10-27,"01:49","2018-10-27T01:49Z","BTQ575","DEN","UAS",NA,"WOC","Pilot reported a small white UAS at7,200 feet on 5 NM final to RWY 35L. No evasive action reported. LEO not notified by ATC. ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-10-28,"01:21","2018-10-28T01:21Z","SWA3839","DEN","UAS",NA,"WOC","Pilot reported a black and red UAS at 1,000 feet while on 2 NM final for RWY 31C. No evasive action taken. Chicago notified at 773-838-3003. ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-10-28,"05:49","2018-10-28T05:49Z","DAL1971","DEN","UAS",NA,"A80","Pilot reported a black UAS 40 feet above aircraft while on final for RWY 27L at 1,700 feet. No evasive action taken. Clayton County PD notified at 770-477-3747. ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-10-29,"01:26","2018-10-29T01:26Z","AAL619","DEN","UAS",NA,"PHX","PIC reported a quad UAS at same altitude while on departure RWY 7L while ENE bound climbing through 1,500FT at PHX airport. No evasive action taken. Sky Harbor ATCT observed three individuals 0.25 NM SE of the field who appeared to be operating the UAS. Phoenix PD notified at 602-262-6151 and are interviewing the individuals.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-10-29,"05:27","2018-10-29T05:27Z","N4380Y","DEN","UAS",NA,"ZMP","PIC reported a red UAS at 1,700FT 8FT off left side while N bound to RWY 28L. No evasive action taken. Minneapolis PD notified at 952-949-6200.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-11-02,"05:52","2018-11-02T05:52Z","GDS2","DEN","UAS",NA,"SMO","Reported a black UAS off the right side while on a 5 NM final to RWY 20 at 2,000 feet. No evasive action taken. Orange County Sheriff notified at 949-252-5000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-11-06,"02:18","2018-11-06T02:18Z","HAL341","DEN","UAS",NA,"HCF","PIC reported a UAS off the right side while on short final for RWY 4R at 500FT. No evasive action taken. Local PD notified.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-11-06,"04:01","2018-11-06T04:01Z","N121MF","DEN","UAS",NA,"WOC","PIC reported a large remote controlled (R/C)plane near the approach end of RWY 36. The remote operator was outside the perimeter fence and when the aircraft was about 200FT off the ground the R/C plane pitched up toward the Aircraft and came within 100FT of the left engine. The Aircraft had toabortthe approachto avoid the R/C plane. Del Norte Sheriff notified at 707-464-4191.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-11-08,"02:37","2018-11-08T02:37Z","UAL1254","DEN","UAS",NA,"WOC","Pilot reported a UAS at 2,500 feet on final to RWY 22. No evasive action taken. NYPD Aviation Unit notified. ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-11-08,"21:36","2018-11-08T21:36Z","JIA5269","DEN","UAS",NA,"CLT","PIC reported a white quad-copter UAS pass 300FT below Aircraft while N bound at 1,700FT on 3 NM final RWY 36R. No evasive action taken. Charlotte Airport PD notified via 911.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-11-09,"00:55","2018-11-09T00:55Z","N559MK","DEN","UAS",NA,"ISM","Pilot reported a white quad-copter UAS while W bound on final for RWY 6. No evasive action taken. Kissimmee PD notified at 407-846-3333. ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-11-09,"01:30","2018-11-09T01:30Z","JBU362","DEN","UAS",NA,"LGA","Pilot reported a quad UAS 100 feet below, off left side, while SW bound on final for RWY 22 at 1,100 feet. No evasive action taken. NYPD Aviation notified at 718-692-1220. ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-11-09,"01:32","2018-11-09T01:32Z","JBU1202","DEN","UAS",NA,"JFK","Pilot reportedasmall white UAS off right side, 500 feet below while NW bound at 1,000 feeton a 3 NM final RWY 31R.No evasive action taken. NYPD Aviation notified at 718-692-1220. ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-11-09,"23:30","2018-11-09T23:30Z","N7354Q","CONR","UAS",NA,"ELP","Aircraftreported white UAS at 800 FT 2 S ELP after departing RWY 26L. No evasive action taken. LEO were not notified. ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-11-10,"21:34","2018-11-10T21:34Z","UAL1957","DEN","UAS",NA,"IAH","Aircraft reported a multi-rotor grey UAS off their right sideat 600 feet 1.5 NM off the departure end of RWY 15R. No evasive action taken. Houston PD notified at 713-884-4661.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-11-11,"03:04","2018-11-11T03:04Z",NA,"DEN","UAS",NA,"RHV","At approximately 1850, ARPT Ops observeda UAShovering about 500 feet abeam and E of RWY 31R.ARPT OPS coordinated with the tower to close the RWYs. UASdeparted to the Eand ARPT OPS reopened the RWYs at approximately 1901. ARPT OPS and San Jose PDlocated the UASand operatorat alocal park.UNKN if charges were filed.No impact tooperations.  ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-11-11,"03:34","2018-11-11T03:34Z","N302TB","DEN","UAS",NA,"SAN","At 2205, Aircraft reported a silver and black UAS heading N bound while on 5 NM final to RWY 27. No evasive action reported. San Diego PD notified at 619-532-2000. ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-11-11,"07:35","2018-11-11T07:35Z","N2SV","DEN","UAS",NA,"PAE","On departure from RWY 34R, PIC reported a drone over the bus terminal at approximately 1,200 ft.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-11-12,"05:51","2018-11-12T05:51Z","NRS7095","DEN","UAS",NA,"LAX","Aircraft reported a dark colored UAS with a red beacon on top while at 3,000 feet 10 NM final to RWY 24R. No evasive action reported. LAPD Air Division notified. ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-11-14,"09:18","2018-11-14T09:18Z","STGRY16","DEN","UAS",NA,"CRP","Reported a UASat approximately 1600 feet while on 5 NM final RWY 35 at CRP.No evasive action taken. Corpus Christi PDnotified at 361-886-2600.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-11-15,"09:18","2018-11-15T09:18Z","N1832E","DEN","UAS",NA,"APA","Reported a square shaped UAS below Aircraft while at 6800 feet,4 NM final RWY 17R at APA. No evasive action taken. Arapahoe County Sheriff notified at 303-795-4711.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-11-17,"22:31","2018-11-17T22:31Z","SKW4480","DEN","UAS",NA,"LAX","Pilot reported a UAS 100 feet below aircraft 2,000 to 2,300 feet on a 6 NM final for RWY 24R. LEO not notified. ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-11-17,"22:53","2018-11-17T22:53Z","EDV5377","DEN","UAS",NA,"FNT","Pilot reported a white UAS on a 2 NM final for RWY 27.Altitude not reported. Genesee County Sheriff notified at 810-629-1112. ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-11-19,"10:13","2018-11-19T10:13Z",NA,"DEN","UAS",NA,"SW1","BIX reported security personnel on the field observed a UAS with red flashing lights over RWY 03/21. The UAS moved to an area near the hospital when the security personnel lost sight of the UAS.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-11-20,"08:19","2018-11-20T08:19Z","LPE2462","DEN","UAS",NA,"MIA","Aircraft reported a UAS off their right side at 400 feet while on short final to RWY 9 at MIA. No evasive action reported. Miami Dade Aviation PD notified at 305-468-1315. ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-11-24,"01:59","2018-11-24T01:59Z","N8961","DEN","UAS",NA,"TMB","Pilot reported a UAS overflew aircraft 300 feet above from left to right while on a 5 NM final to RWY 9R at 1,000 feet. No evasive action taken. No description of UAS reported. Miami-Dade PD Aviation Unit notified at 305-463-6400. ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-11-26,"03:46","2018-11-26T03:46Z","DCM1341","DEN","UAS",NA,"MIA","PIC reported a large UAS off the right side at 5,000FT while on 2 NM final to RWY 27R Miami-Opa Locka Executive Airport. No evasive action taken. LEOs were not notified. ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-11-30,"02:21","2018-11-30T02:21Z","N191JG","DEN","UAS",NA,"BTL","Pilot reported a 3 to 4foot whiteUAS with black trim pass 25 feet of the left wing while on base turn to RWY 5L, Battle Creek. UAS was over Ft. Custer Military Reservation. No evasive action reported. Ft. Custer Securitynotified at 269-565-3319. ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-11-30,"21:10","2018-11-30T21:10Z","AAL659","DEN","UAS",NA,"CLT","Aircraft reported a black UAS after departure from RWY 18L at 1,500 feet. No evasive action taken. Charlotte-Mecklenburg PD notified at 704-336-7600.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-11-30,"21:13","2018-11-30T21:13Z","N5522S","DEN","UAS",NA,"WOC","Pilot reported a UAS while SSE boundat 500 feet on a 1 NM final to RWY 15. No evasive action taken. Charlotte County Sheriff notified at 941-639-2101. ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-11-30,"21:24","2018-11-30T21:24Z","UJC609","DEN","UAS",NA,"ACY","Pilot reported a white UAS or RCaircraft 100 feet below aircraft off theleft side while at 600 feet on a 2 NM finalto RWY 31. No evasive action taken. Atlantic City PD notification not reported. ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-11-30,"22:46","2018-11-30T22:46Z","AAL659","DEN","UAS",NA,"CLT","Pilot reported a black UAS passed below aircraft on departure off RWY 18Lat 1,500. Evasive action not reported. Charlotte Metro PD notified at 704-336-7600. ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-12-04,"03:52","2018-12-04T03:52Z","DAL2469","CONR","UAS",NA,"LAX","Reported a black UAS carrying a balloon off his left side while on a 5 mile final for RWY 24R. No evasive action taken. LAPD Airport PD notified at 310-646-4265.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-12-04,"10:25","2018-12-04T10:25Z","FTH934","DEN","UAS",NA,"DEN","Personnelreported a small UAS approximately 500 feet W of Signature Flight FBO over TXY A and RWY 35R, flying S bound. FTH934 was advised of the UAS location while on a 3 NM final to RWY 35R. UAS landed in the XJET parking lot, airport authority was notified and spoke with the UAS operator. Arapahoe County Sheriff was notified at 720-874-4020.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-12-07,"00:57","2018-12-07T00:57Z","N4768E","DEN","UAS",NA,"U90","Aircraft advised Tucson Approach thetermination of a practice approach at Benson Airport (E95) due to a UAS operating over the RWY at pattern altitude. No description of UAS given. LEO notification unknown. ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-12-08,"04:07","2018-12-08T04:07Z","N792JR","DEN","UAS",NA,"PHL","Reporteda black UAS pass 700-800 feet off the right side,300 feet above, while N bound at 1,600 feet on final RWY 35 to PHL. No evasive action taken. Law enforcement notification not reported.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-12-08,"23:21","2018-12-08T23:21Z","N43RQ","DEN","UAS",NA,"WOC","Pilot reported a white and orange UAS approximately 100 feet below aircraft at 1,000 feet, 1 NM WSW of RWY 16R. No evasive action reported. LEO notification not provided. ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-12-11,"09:39","2018-12-11T09:39Z","N196MC","DEN","UAS",NA,"SDL","Aircraft reported a UAS with lights while departing RWY 3 at 2,500 feet. No evasive action taken. Scottsdale PD notified at 480-312-5000.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-12-12,"20:19","2018-12-12T20:19Z","HOOK44","DEN","UAS",NA,"ICT","Pilot reported a UAS on a 3 NM final to RWY 19R off the right side at 1,000 feet below aircraft while N bound at 2,300 feet. The UAS appeared to be hovering over a pond. Evasive action not reported. Wichita PD notified at 316-946-4740. ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-12-13,"00:44","2018-12-13T00:44Z","N6969M","DEN","UAS",NA,"WOC","While Aircraft was operating in the pattern at LRU they observeda UAS 1.5 NM N of RWY 12 at 10-200 feet. No evasive action taken. Las Cruces PD notified at 575-526-0795. ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-12-13,"02:38","2018-12-13T02:38Z","N6849M","DEN","UAS",NA,"ZAB","PIC reported a UAS at UNKN altitude while on final to RWY 12. No evasive action reported. No additional information reported. Las Cruces PD notified at 704-843-9976.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-12-14,"02:22","2018-12-14T02:22Z","DAL372","DEN","UAS",NA,"JFK","Aircraftreported a black and yellow UAS with two rotors off right wingat same altitude of200 feetwhile on 2 NM final RWY 4R. No evasive action taken. NYPD Aviation Unit notified at 718-692-1220. ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-12-18,"00:49","2018-12-18T00:49Z","ENY3941","DEN","UAS",NA,"ZMA","PIC reported a UAS while on a 4 NM final to RWY 26R at 1,300 feet. No evasive action taken. Miami-Dade PD notified at 3056-279-6929.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-12-19,"05:22","2018-12-19T05:22Z","AAL2480","DEN","UAS",NA,"CLE","Multiplearrivalson 3-4 NM finalRWY 6Lat CLE reporteda UASoperating between 1,500 and 3,000. Pilots reported it was lighted and very large. No evasive action reported.Local LEO and Cleveland FBIField Office notified at 216-372-3848.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-12-19,"06:13","2018-12-19T06:13Z","QXE2554","DEN","UAS","MOR","PDX","MultipleAircraft reported an unauthorized UAS at 500 feet operating over the Ikeabuilding between the finals for RWY 28R/L.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-12-19,"07:44","2018-12-19T07:44Z",NA,"DEN","UAS",NA,"SLC","PIC reported rotorcraft with lights 300 feet above ground between RWY 35 and RWY 34R. No further information provided. SLC ARPT PDnotified at 801-575-2401.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-12-20,"06:28","2018-12-20T06:28Z","SKW3369","DEN","UAS",NA,"SLC","Aircraft reported a UAS with navigation lights off left side, pass approximately 200 feet below while at 5,000 feet on 4 NM final for RWY 34R at SLC.No evasive action taken. SLC ARPT PD notified at 801-575-2401.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-12-21,"04:15","2018-12-21T04:15Z","SWA1278","DEN","UAS",NA,"HOU","Aircraft reported a dark colored fixed wing UAS 500 feet off the left side while NW bound on a 2 NM final for RWY 31L at HOU. No evasive action take. HOU Airport PD notified.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-12-22,"23:00","2018-12-22T23:00Z","SVA021","DEN","UAS",NA,"JFK","Aircraft reporteda black UAS at 2,600 feet while on5 NM final RWY 31R at JFK.No evasive action was taken. NYPDwas notified at 718-692-1220. ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-12-25,"07:17","2018-12-25T07:17Z","CPZ5708","DEN","UAS",NA,"LAX","PIC reported a UAS with green flashing lights 100FT above Aircraft while WSW bound at 600FT 1 NM final RWY 25L. No evasive action taken. LAX ARPT PD notified 310-646-4265.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-12-25,"07:21","2018-12-25T07:21Z","SWA1747","DEN","UAS",NA,"LAX","PIC reported a UAS with green flashing lights 100FT above Aircraft while WSW bound at 600FT 1 NM final RWY 25L. No evasive action taken. LAX ARPT PD notified 310-646-4265.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-12-25,"10:28","2018-12-25T10:28Z","NKS265","DEN","UAS",NA,"FLL","Aircraft reported a UAS hovering at approximately 200 feet, 1 mile S of his position, while on 2 NM final RWY 10R at FLL.No evasive action taken.broward County Sheriff notified at 954-764-4357.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-12-28,"00:07","2018-12-28T00:07Z","SCX243","DEN","UAS",NA,"JFK","Reported observing a black UAS directly below while at 1,000 feet on final to RWY 4R along the Rockaway Inner Shoreline. No evasive action reported. Port Authority PD notified at 718-971-1400. ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-12-28,"21:52","2018-12-28T21:52Z","N46487","DEN","UAS",NA,"TMB","Reported observing a black UAS cross 300 feet across their path while at 1,000 feet on a 1 NM final for RWY 13. No evasive action taken. MiamiDade PD notified at 305-463-6400. ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-12-28,"21:57","2018-12-28T21:57Z","JBU1251","DEN","UAS",NA,"RSW","Reported observing a white UAS at 200 feet off of his 12 o'clock position while on a 1 NM final to RWY 24. No evasive action taken. Lee County Sheriff notified at 239-477-1000. ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-01-03,"03:24","2019-01-03T03:24Z","EJA678","DEN","UAS",NA,"SAN","Aircraft observed a UASpass 300 feet belowwhile at 1000 feet on 1.5 NM final RWY 27to SAN. No evasive action taken. San Diego PDnotified at 619-531-2000.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-01-03,"04:27","2019-01-03T04:27Z","AWI3901","DEN","UAS",NA,"C90","Aircraft observed a fixed wingUASat 12 O'clock position, pass 500feet below,while W bound at7000 feet on a 25 NM final RWY 27L.No evasive action taken. Law enforcement notification not reported.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-01-04,"16:20","2019-01-04T16:20Z",NA,"DEN","UAS",NA,"BTL","ATCT reported a black and white quad rotor UAS at 1,000 feet 2 NM SW of BTL, near the final for RWY 05L, and over the Fort Custer Training Center. Fort Custer Operations reported several UAS have been observed over the facility in the last 2 days. Battle Creek ANG Base and Fort Custer Training Center Security advised. Battle Creek PD notified at 269-966-3322. ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-01-13,"02:22","2019-01-13T02:22Z","ASA1297","DEN","UAS",NA,"SAN","Aircraft reported a UAS off the left side and 200 feet below while W bound at 300 feet, short final to RWY 27. No evasive action taken. ATCT personnel observed the UAS also. San Diego Harbor PD notified at 619-223-1133. ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-01-14,"02:33","2019-01-14T02:33Z","SKW5158","DEN","UAS",NA,"DEN","Aircraft reported a dark UASoperating approximately 100 feet over the approachend of RWY 16R.No evasive action reported.LEO notification not reported.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-01-14,"02:37","2019-01-14T02:37Z","LXJ592","DEN","UAS",NA,"YIP","Reported observing a UAS off of the left side moving E to W while climbing through 200 to 1,500 feet after departing RWY 5R. No evasive action taken. Van Buren PDand Airport PD notified. ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-01-17,"00:15","2019-01-17T00:15Z","JIA5096","DEN","UAS",NA,"PVD","Aircraft reported a white quad rotor UAS off the left at 400 feet while on a 3 NM final to RWY 34. Warwick PD notified at 401-737-2244. ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-01-17,"00:28","2019-01-17T00:28Z","SWA1498","DEN","UAS",NA,"PVD","Aircraft reported a white quad rotor UAS off the left side at 400 feet while on a 3 NM final to RWY 34. Warwick PD notified at 401-737-2244. ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-01-17,"01:46","2019-01-17T01:46Z","LIFTR01","DEN","UAS",NA,"CHS","Aircraft reported a white quad rotor UAS off the right side at the same altitude of 2,000 feet while on a 7 NM final to RWY 33. No evasive action taken. Charleston County Sheriff notified at 843-743-7200. ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-01-23,"02:20","2019-01-23T02:20Z","VES801","DEN","UAS",NA,"SJU","Aircraft reported a red quad-copter UAS,off theright side at200 feet whiledeparting RWY 09E bound.LEO notification not reported. ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-01-23,"02:49","2019-01-23T02:49Z","SWA476","DEN","UAS","PAGED","N90","Aircraft reported UAS off right side at 3500 over TEB ARPT while on 9 NM final RWY 22L to EWR. EWR arrivals have been suspendedtemporarily. TEBTWR notified. NJ State PD notified. 2210 UPDATE: N90 reports EWR changed arrivals toRWY 11, normal departures on RWY 22. TEB ARPT Authority, NJ State PD and FBI have been notified and responding. 2230 CLOSEOUT: N90 reports out of hold toresume normal arrival operations toRWY 22R/L at 2219.NJ State PD Aviation Unit investigated scene and reports noUAS activityin VCNTY of TEB or EWR final approach course. NFA. NB notified. ATCSCC, AWO notified. ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-01-23,"02:56","2019-01-23T02:56Z","UAL2335","DEN","UAS","PAGED","N90","Aircraft reported UAS off right side at 3500 over TEB ARPT while on 9 NM final RWY 22L to EWR. EWR arrivals have been suspendedtemporarily. TEBTWR notified. NJ State PD notified. 2210 UPDATE: N90 reports EWR changed arrivals toRWY 11, normal departures on RWY 22. TEB ARPT Authority, NJ State PD and FBI have been notified and responding. 2230 CLOSEOUT: N90 reports out of hold toresume normal arrival operations toRWY 22R/L at 2219.NJ State PD Aviation Unit investigated scene and reports noUAS activityin VCNTY of TEB or EWR final approach course. NFA. NB notified. ATCSCC, AWO notified. ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
